Date	Temp1	Temp2	Temp3	Temp4	Temp5
9/29/2009	23.24	25.17	29.5	27.91	26.34
9/29/2009	23.63	25.56	29.5	28.31	26.73
9/29/2009	23.63	25.95	29.9	28.7	27.12
9/29/2009	24.01	26.34	30.31	29.1	27.52
9/29/2009	24.01	26.73	30.71	29.5	28.31
9/29/2009	24.01	26.73	30.71	29.9	28.31
9/29/2009	24.01	27.12	30.71	30.31	28.31
9/29/2009	24.01	25.95	30.31	29.9	27.91
9/29/2009	24.01	26.34	29.9	29.5	27.91
9/29/2009	23.63	24.79	29.1	29.5	27.91
9/29/2009	23.24	24.01	28.7	29.1	27.52
9/30/2009	23.24	24.01	28.31	29.1	27.91
9/30/2009	22.86	25.17	29.1	29.1	27.12
9/30/2009	22.48	25.17	29.1	29.1	26.73
9/30/2009	21.71	25.17	29.1	28.7	26.73
9/30/2009	21.71	25.17	29.1	28.7	26.73
9/30/2009	20.57	25.17	29.1	28.7	26.73
9/30/2009	20.95	26.34	28.7	28.31	25.95
9/30/2009	20.95	25.56	27.91	28.31	25.95
9/30/2009	20.57	25.56	27.91	28.31	25.56
9/30/2009	21.33	24.79	28.31	28.31	25.95
9/30/2009	22.09	24.79	28.31	28.31	25.95
9/30/2009	22.86	25.95	29.1	28.7	26.34
9/30/2009	24.01	27.12	29.9	29.5	27.12
9/30/2009	24.4	27.91	30.71	29.9	27.52
9/30/2009	24.79	28.7	31.12	30.31	28.31
9/30/2009	25.56	29.1	31.93	30.71	29.1
9/30/2009	25.95	29.5	32.76	31.12	29.5
9/30/2009	26.34	29.9	33.59	31.93	30.31
9/30/2009	25.95	29.9	33.59	31.93	30.31
9/30/2009	25.95	29.9	34.01	32.34	30.71
9/30/2009	25.95	29.5	33.59	32.34	30.71
9/30/2009	25.95	29.5	33.59	32.34	30.71
9/30/2009	25.95	29.5	33.59	31.93	30.71
9/30/2009	25.95	29.1	33.59	31.93	30.71
10/1/2009	25.95	29.1	33.17	31.93	30.71
10/1/2009	25.95	29.1	33.17	32.34	30.71
10/1/2009	26.34	28.7	32.76	32.34	30.71
10/1/2009	26.34	29.1	33.17	32.34	30.71
10/1/2009	26.34	29.5	33.17	32.34	30.71
10/1/2009	26.34	29.1	31.93	31.12	29.9
10/1/2009	26.34	28.7	30.71	30.71	28.7
10/1/2009	26.34	28.31	29.1	29.5	27.52
10/1/2009	25.56	27.52	25.95	26.73	25.95
10/1/2009	25.56	26.73	27.12	25.56	26.34
10/1/2009	25.17	26.34	27.12	25.17	25.95
10/1/2009	25.17	25.95	26.34	24.4	25.56
10/1/2009	24.79	25.56	26.34	25.17	25.95
10/1/2009	25.17	25.56	26.34	24.4	25.95
10/1/2009	24.79	25.56	26.73	24.79	25.95
10/1/2009	24.79	25.56	27.12	25.17	26.34
10/1/2009	24.79	25.56	26.73	24.79	25.95
10/1/2009	24.79	25.56	26.73	25.17	25.95
10/1/2009	24.79	25.17	26.73	24.79	25.95
10/1/2009	24.79	24.79	28.31	25.95	25.95
10/1/2009	24.4	24.01	29.1	27.12	26.34
10/1/2009	24.4	23.24	29.1	27.12	26.34
10/1/2009	24.01	21.71	28.7	27.52	26.73
10/1/2009	23.63	21.33	28.31	27.52	26.73
10/2/2009	23.24	21.33	27.91	27.12	26.34
10/2/2009	22.86	20.95	27.12	26.34	25.95
10/2/2009	22.48	20.95	26.73	25.95	25.56
10/2/2009	22.48	20.57	26.34	25.95	25.17
10/2/2009	22.09	20.19	25.95	24.79	24.79
10/2/2009	21.71	19.81	25.95	25.17	24.79
10/2/2009	21.33	19.04	25.17	25.56	24.01
10/2/2009	20.95	19.42	25.17	25.17	24.01
10/2/2009	20.57	19.42	25.17	25.17	23.63
10/2/2009	20.95	19.42	25.56	25.17	23.24
10/2/2009	20.57	19.81	25.95	24.79	23.24
10/2/2009	20.95	20.19	26.34	24.79	23.24
10/2/2009	21.33	20.57	26.34	24.4	23.24
10/2/2009	21.33	20.95	26.73	24.79	23.63
10/2/2009	21.71	21.33	27.12	24.79	23.63
10/2/2009	21.71	21.71	27.52	25.56	24.01
10/2/2009	22.09	22.09	27.91	25.95	24.4
10/2/2009	22.09	22.09	28.7	26.34	24.79
10/2/2009	22.09	22.48	28.7	26.34	24.79
10/2/2009	22.09	22.48	29.1	26.73	24.79
10/2/2009	21.71	22.09	28.7	27.12	25.17
10/2/2009	22.09	21.71	28.31	27.12	25.56
10/2/2009	21.71	21.33	27.52	26.73	25.56
10/2/2009	21.33	21.71	27.52	26.73	25.17
10/3/2009	20.95	21.33	27.12	26.34	24.79
10/3/2009	20.19	21.33	27.52	26.34	24.01
10/3/2009	20.19	20.95	27.52	26.34	24.01
10/3/2009	19.42	20.57	27.12	25.95	23.63
10/3/2009	19.04	20.19	27.12	25.56	23.63
10/3/2009	18.66	20.19	26.73	25.56	23.24
10/3/2009	17.9	19.42	26.73	25.17	21.33
10/3/2009	17.52	19.42	26.73	25.17	20.95
10/3/2009	17.52	18.66	26.34	24.79	21.71
10/3/2009	17.9	19.04	26.34	24.79	21.33
10/3/2009	18.66	19.81	26.73	24.79	22.09
10/3/2009	19.04	20.19	27.12	25.17	22.09
10/3/2009	19.42	20.19	27.12	25.17	22.48
10/3/2009	19.81	20.95	27.52	24.79	22.48
10/3/2009	20.19	21.33	27.52	24.4	22.86
10/3/2009	20.19	21.71	27.91	24.4	22.48
10/3/2009	20.19	22.09	28.31	24.79	22.86
10/3/2009	20.57	22.09	28.7	25.17	23.24
10/3/2009	20.57	22.48	29.1	25.56	23.63
10/3/2009	21.33	22.48	29.5	26.73	24.4
10/3/2009	21.33	22.09	29.1	26.34	24.01
10/3/2009	21.33	22.09	29.1	26.34	24.01
10/3/2009	19.81	22.09	28.7	26.34	23.63
10/3/2009	20.19	21.71	29.1	26.73	24.4
10/4/2009	20.19	22.09	29.1	26.73	24.79
10/4/2009	20.57	22.48	28.7	26.73	24.79
10/4/2009	20.95	22.48	29.1	26.73	24.4
10/4/2009	20.95	22.48	29.1	27.12	24.4
10/4/2009	21.71	22.48	29.1	27.52	24.4
10/4/2009	21.71	22.09	29.1	27.12	24.79
10/4/2009	20.95	22.09	29.1	27.12	24.4
10/4/2009	20.95	22.09	29.1	27.12	24.4
10/4/2009	21.71	22.09	28.7	27.52	24.4
10/4/2009	22.09	22.09	28.7	27.12	24.4
10/4/2009	22.09	22.48	29.1	25.95	24.4
10/4/2009	22.09	22.86	28.7	25.17	24.4
10/4/2009	22.48	22.86	28.31	25.17	24.4
10/4/2009	22.86	22.86	28.7	25.56	24.4
10/4/2009	23.24	22.86	28.31	26.73	25.17
10/4/2009	22.86	22.86	28.31	26.73	25.56
10/4/2009	23.63	22.86	29.1	27.52	25.95
10/4/2009	23.24	23.24	29.9	27.52	26.34
10/4/2009	24.4	23.24	29.9	27.52	26.34
10/4/2009	24.4	23.24	29.9	27.52	26.34
10/4/2009	24.4	23.63	29.9	27.52	26.34
10/4/2009	24.4	23.63	29.5	27.91	26.34
10/4/2009	24.01	23.63	29.5	28.31	26.34
10/4/2009	22.86	23.63	29.1	28.31	26.34
10/5/2009	22.48	23.24	29.1	28.31	26.34
10/5/2009	21.71	23.24	29.1	28.31	26.73
10/5/2009	21.71	22.86	29.5	28.7	26.73
10/5/2009	21.71	22.86	29.1	28.31	26.34
10/5/2009	20.19	22.86	29.1	28.31	26.34
10/5/2009	19.42	22.86	28.7	28.7	26.34
10/5/2009	19.42	23.24	28.7	28.7	25.95
10/5/2009	19.81	23.24	28.7	28.31	25.95
10/5/2009	19.81	22.48	27.91	27.91	25.56
10/5/2009	19.81	22.09	28.31	27.91	25.95
10/5/2009	20.57	21.71	27.91	27.52	25.56
10/5/2009	19.81	21.71	27.52	27.52	25.56
10/5/2009	19.81	21.71	27.52	27.91	25.56
10/5/2009	20.19	21.71	27.52	27.91	25.95
10/5/2009	19.81	22.09	27.91	27.91	25.95
10/5/2009	20.19	21.71	27.52	27.91	25.56
10/5/2009	20.19	22.09	27.91	27.91	25.95
10/5/2009	20.19	22.09	27.91	27.91	26.34
10/5/2009	19.81	22.09	27.91	27.91	25.95
10/5/2009	19.81	22.09	27.91	28.31	26.34
10/5/2009	19.81	22.09	27.91	27.91	25.95
10/5/2009	20.19	22.09	27.91	28.31	25.95
10/5/2009	20.19	22.09	27.91	27.91	25.95
10/5/2009	20.95	22.09	28.31	28.31	25.95
10/6/2009	20.95	22.48	28.31	27.52	25.56
10/6/2009	21.33	22.09	27.91	28.31	25.95
10/6/2009	21.33	22.48	28.31	28.7	26.34
10/6/2009	20.57	22.09	24.79	24.4	24.4
10/6/2009	20.19	21.71	24.01	24.4	24.01
10/6/2009	20.19	20.95	22.48	24.4	24.4
10/6/2009	19.81	20.95	22.86	24.79	24.4
10/6/2009	19.42	20.95	23.24	25.17	24.4
10/6/2009	19.42	20.57	25.95	23.63	24.01
10/6/2009	19.42	20.19	26.34	23.24	24.4
10/6/2009	20.19	20.95	24.4	22.48	22.48
10/6/2009	19.42	20.57	25.56	21.71	22.09
10/6/2009	19.42	20.57	25.95	22.09	23.63
10/6/2009	19.42	20.95	25.95	22.09	23.63
10/6/2009	19.81	20.95	26.34	22.48	23.63
10/6/2009	20.19	21.33	26.73	23.24	24.01
10/6/2009	20.19	21.33	27.12	24.01	24.01
10/6/2009	20.19	21.71	27.52	24.4	24.01
10/6/2009	20.19	21.33	27.91	25.17	24.79
10/6/2009	19.81	21.71	28.31	25.56	24.79
10/6/2009	19.42	20.95	27.52	25.56	24.4
10/6/2009	19.04	20.57	27.12	25.56	24.79
10/6/2009	18.66	20.19	27.12	25.95	24.4
10/6/2009	18.66	19.81	27.12	25.56	24.4
10/7/2009	18.28	19.42	26.73	25.56	24.4
10/7/2009	17.14	19.04	26.34	25.17	23.63
10/7/2009	17.52	19.04	25.56	24.4	23.24
10/7/2009	17.14	19.04	25.95	25.17	24.01
10/7/2009	17.14	19.04	25.95	24.79	24.01
10/7/2009	16	18.66	25.56	24.79	24.01
10/7/2009	16.38	19.04	25.56	24.01	23.24
10/7/2009	15.62	19.42	25.56	24.4	22.86
10/7/2009	16.76	19.04	25.56	24.79	23.24
10/7/2009	16.38	19.42	25.95	24.79	23.24
10/7/2009	17.14	19.81	26.34	25.17	23.63
10/7/2009	17.9	20.19	27.12	25.95	24.01
10/7/2009	18.28	20.19	27.52	25.95	24.01
10/7/2009	19.04	20.19	27.52	25.95	24.01
10/7/2009	19.04	20.57	27.91	25.95	24.01
10/7/2009	19.04	20.57	27.91	25.95	23.63
10/7/2009	18.66	20.57	27.52	25.95	23.63
10/7/2009	18.28	20.57	27.52	25.56	23.24
10/7/2009	18.28	19.81	27.52	25.95	24.01
10/7/2009	18.28	20.19	27.52	25.95	24.01
10/7/2009	17.9	19.81	27.52	26.34	24.01
10/7/2009	17.9	20.19	27.91	26.34	24.01
10/7/2009	17.9	20.19	27.91	25.95	24.01
10/7/2009	18.28	20.19	27.91	26.73	23.63
10/8/2009	18.28	20.57	27.91	26.73	23.63
10/8/2009	18.66	20.57	27.91	26.73	23.63
10/8/2009	18.66	20.57	27.91	27.12	23.63
10/8/2009	18.66	20.57	27.91	27.12	23.63
10/8/2009	18.28	20.57	28.31	27.12	23.63
10/8/2009	19.04	20.95	28.31	27.12	23.24
10/8/2009	18.66	20.95	28.31	26.73	23.63
10/8/2009	19.04	20.95	27.91	27.12	23.63
10/8/2009	19.04	20.95	27.91	27.12	23.63
10/8/2009	19.04	21.33	27.52	27.12	24.01
10/8/2009	19.04	21.71	27.52	27.12	24.01
10/8/2009	19.42	21.33	27.12	26.73	24.4
10/8/2009	18.66	21.33	27.12	26.34	24.4
10/8/2009	17.9	20.57	26.73	25.56	24.01
10/8/2009	17.14	20.19	26.34	25.56	24.01
10/8/2009	16.76	19.81	26.34	25.17	24.01
10/8/2009	16.38	20.19	26.34	25.17	23.24
10/8/2009	16	21.33	27.12	25.95	24.4
10/8/2009	15.62	19.81	26.34	25.17	23.24
10/8/2009	17.52	19.81	25.95	25.17	22.86
10/8/2009	17.52	19.81	25.95	25.56	22.48
10/8/2009	17.52	19.81	25.56	25.56	22.09
10/8/2009	17.9	20.95	26.34	26.34	22.48
10/8/2009	17.9	21.71	27.52	27.12	23.24
10/9/2009	17.52	19.81	26.34	26.34	22.09
10/9/2009	17.52	19.42	25.56	25.56	22.09
10/9/2009	17.14	19.42	25.56	25.56	21.71
10/9/2009	17.14	19.04	25.17	25.17	21.33
10/9/2009	17.14	19.04	25.17	25.17	20.95
10/9/2009	17.14	19.04	25.17	25.17	20.95
10/9/2009	17.14	19.04	25.17	24.79	20.57
10/9/2009	17.14	18.66	24.79	24.79	20.19
10/9/2009	17.9	19.04	24.79	24.4	20.19
10/9/2009	18.66	20.19	26.73	25.56	22.48
10/9/2009	18.66	20.57	27.12	24.4	22.48
10/9/2009	18.66	20.57	27.52	23.63	22.48
10/9/2009	19.04	20.57	27.52	22.86	22.09
10/9/2009	19.42	20.95	27.52	23.63	22.48
10/9/2009	19.81	21.33	27.91	24.4	22.48
10/9/2009	19.81	21.71	25.56	25.17	22.86
10/9/2009	20.19	21.33	25.17	25.56	23.63
10/9/2009	20.19	21.71	25.56	25.56	23.63
10/9/2009	19.42	21.71	25.95	25.95	24.01
10/9/2009	19.42	22.48	26.73	26.73	24.01
10/9/2009	19.42	22.48	26.73	26.73	24.01
10/9/2009	19.42	22.48	26.73	26.34	24.79
10/9/2009	19.42	22.48	26.73	26.34	25.17
10/9/2009	19.42	22.48	26.73	26.34	25.17
10/10/2009	19.42	22.09	26.34	26.34	25.17
10/10/2009	19.42	22.09	26.34	25.95	25.17
10/10/2009	19.42	21.71	25.95	25.95	24.4
10/10/2009	19.42	22.09	26.34	25.95	24.79
10/10/2009	19.04	21.71	26.34	26.34	24.4
10/10/2009	18.66	21.71	24.01	23.63	23.24
10/10/2009	17.9	20.95	21.71	21.71	19.42
10/10/2009	17.14	20.57	20.19	20.57	18.28
10/10/2009	17.14	20.57	20.57	20.57	19.81
10/10/2009	16.76	20.19	19.42	19.42	18.66
10/10/2009	16.38	19.42	22.09	19.42	17.9
10/10/2009	16	19.04	21.71	20.57	20.19
10/10/2009	15.62	19.04	22.09	20.95	20.95
10/10/2009	15.62	19.04	22.48	20.95	21.33
10/10/2009	15.23	18.28	22.48	20.95	20.19
10/10/2009	15.23	18.28	23.24	21.33	20.95
10/10/2009	14.85	18.28	23.63	20.95	19.81
10/10/2009	14.47	17.9	23.24	21.33	18.28
10/10/2009	14.85	17.9	23.63	21.33	19.42
10/10/2009	14.47	17.9	24.01	21.71	19.42
10/10/2009	14.47	18.66	24.01	23.24	20.57
10/10/2009	14.09	18.28	24.01	23.24	20.57
10/10/2009	14.47	18.28	24.01	23.24	20.57
10/10/2009	14.47	19.04	24.4	23.63	21.33
10/11/2009	14.85	19.42	24.79	23.63	20.95
10/11/2009	14.85	19.81	25.17	24.01	21.33
10/11/2009	14.85	19.81	25.17	24.01	20.95
10/11/2009	14.85	19.81	25.56	24.4	21.33
10/11/2009	15.23	20.19	25.56	24.4	21.33
10/11/2009	15.23	20.19	25.95	24.4	21.33
10/11/2009	15.23	20.19	25.95	24.4	21.71
10/11/2009	15.62	20.19	25.95	24.4	21.71
10/11/2009	15.62	20.19	25.95	23.63	20.95
10/11/2009	16	20.19	25.95	23.24	20.57
10/11/2009	16	20.19	25.95	23.24	20.57
10/11/2009	16.38	20.57	25.95	23.24	20.57
10/11/2009	16.38	20.57	25.95	22.86	20.57
10/11/2009	16.76	20.95	25.95	23.63	20.57
10/11/2009	16.76	20.95	26.34	24.01	20.57
10/11/2009	17.14	20.95	26.73	24.01	20.95
10/11/2009	17.52	20.95	26.73	24.4	20.95
10/11/2009	17.52	20.57	27.12	24.4	20.95
10/11/2009	17.52	21.33	27.12	24.4	20.95
10/11/2009	17.9	21.71	27.12	24.4	21.33
10/11/2009	17.9	21.33	27.12	25.17	21.71
10/11/2009	17.9	21.71	27.12	25.17	22.09
10/11/2009	17.9	21.71	27.52	25.56	22.09
10/11/2009	18.28	22.09	27.91	25.56	22.48
10/12/2009	18.66	22.09	27.91	25.95	22.48
10/12/2009	18.66	22.48	27.91	26.34	22.48
10/12/2009	18.66	22.48	28.31	26.34	22.86
10/12/2009	19.04	22.48	28.31	26.34	22.86
10/12/2009	19.42	22.86	28.31	26.73	22.86
10/12/2009	19.42	22.86	28.7	26.73	23.24
10/12/2009	19.42	23.24	28.7	27.12	23.24
10/12/2009	19.81	23.24	28.7	27.12	23.24
10/12/2009	19.81	23.63	29.1	27.52	23.63
10/12/2009	19.81	22.48	27.91	27.52	23.63
10/12/2009	20.19	21.33	27.91	26.73	22.86
10/12/2009	19.42	20.57	27.52	26.34	22.48
10/12/2009	19.81	20.57	27.12	26.34	22.09
10/12/2009	19.81	20.57	27.12	25.95	22.09
10/12/2009	19.81	20.57	26.34	25.56	22.48
10/12/2009	19.42	20.57	26.34	25.56	22.86
10/12/2009	18.66	20.19	25.56	25.56	22.86
10/12/2009	18.66	20.19	25.95	25.56	22.86
10/12/2009	18.28	20.19	25.56	25.56	22.86
10/12/2009	17.52	19.81	25.17	25.56	22.86
10/12/2009	17.52	19.42	25.56	25.56	22.48
10/12/2009	17.14	19.42	24.79	25.56	22.86
10/12/2009	17.14	19.42	25.17	25.56	22.48
10/12/2009	17.14	19.04	24.4	25.56	22.48
10/13/2009	16.76	18.66	25.17	25.17	22.09
10/13/2009	16.38	18.28	25.17	25.17	22.09
10/13/2009	16	17.9	25.17	25.17	22.09
10/13/2009	16	17.9	25.17	24.79	22.09
10/13/2009	16	17.52	25.17	24.79	22.09
10/13/2009	15.62	17.52	25.17	24.4	21.71
10/13/2009	15.62	17.52	24.79	24.4	21.71
10/13/2009	15.23	18.66	25.17	24.4	22.09
10/13/2009	15.62	19.81	25.95	25.17	22.86
10/13/2009	15.62	19.81	26.34	25.56	23.24
10/13/2009	14.85	19.81	26.34	25.56	23.24
10/13/2009	14.47	19.81	26.73	25.56	23.24
10/13/2009	15.23	20.19	26.73	25.56	23.63
10/13/2009	16	20.57	27.12	25.95	23.63
10/13/2009	16	21.33	28.31	26.73	24.01
10/13/2009	16.38	21.71	28.7	26.34	24.79
10/13/2009	16.38	21.71	29.1	27.12	25.17
10/13/2009	19.04	22.09	29.1	27.12	25.17
10/13/2009	19.42	22.48	29.1	27.12	25.17
10/13/2009	19.81	22.86	29.9	27.52	25.56
10/13/2009	20.19	23.24	29.9	27.91	25.56
10/13/2009	20.19	22.86	29.9	27.52	25.95
10/13/2009	20.19	23.24	30.31	27.91	25.56
10/13/2009	20.19	22.86	30.31	27.91	26.34
10/14/2009	20.19	23.24	30.31	27.91	25.17
10/14/2009	20.19	23.24	30.31	28.31	25.56
10/14/2009	20.57	23.63	30.71	28.31	25.56
10/14/2009	20.19	23.24	30.31	28.31	25.56
10/14/2009	20.19	23.24	30.31	27.91	25.17
10/14/2009	20.19	23.24	30.31	28.31	25.56
10/14/2009	20.19	23.24	30.31	28.31	25.95
10/14/2009	20.19	23.63	30.31	28.31	25.95
10/14/2009	20.57	23.63	29.5	26.73	24.79
10/14/2009	21.33	23.24	27.52	26.73	24.01
10/14/2009	21.33	23.24	27.12	26.73	24.01
10/14/2009	22.09	23.24	26.73	26.73	24.01
10/14/2009	22.48	23.63	27.12	26.73	24.4
10/14/2009	22.86	24.01	27.12	27.12	25.17
10/14/2009	22.86	23.24	27.52	27.12	24.79
10/14/2009	23.24	22.86	27.52	27.12	25.17
10/14/2009	23.63	23.24	27.52	27.52	24.79
10/14/2009	23.24	23.63	27.52	27.52	25.17
10/14/2009	23.63	23.63	27.52	27.52	25.17
10/14/2009	23.63	23.63	27.12	27.52	25.17
10/14/2009	23.63	23.63	27.52	27.52	25.17
10/14/2009	23.63	23.24	27.91	27.12	24.79
10/14/2009	23.63	23.24	27.91	27.52	24.79
10/14/2009	24.01	23.63	28.31	27.52	25.17
10/15/2009	24.01	24.01	28.31	27.52	25.17
10/15/2009	24.4	24.01	28.31	27.91	25.17
10/15/2009	24.4	24.01	28.7	27.52	24.79
10/15/2009	24.4	24.01	28.31	27.52	24.79
10/15/2009	24.4	24.01	28.31	27.12	24.79
10/15/2009	24.79	24.01	28.31	27.52	25.17
10/15/2009	24.79	24.4	28.31	27.52	25.17
10/15/2009	24.79	24.01	28.31	27.52	25.56
10/15/2009	24.79	24.4	28.31	27.52	25.17
10/15/2009	25.17	24.4	28.31	27.52	25.17
10/15/2009	25.17	24.01	27.91	27.52	25.56
10/15/2009	25.17	24.79	27.52	27.12	25.56
10/15/2009	25.56	25.17	27.52	27.12	25.56
10/15/2009	25.56	25.17	27.52	27.52	25.56
10/15/2009	25.95	25.56	28.31	27.91	25.95
10/15/2009	26.34	25.95	29.1	28.31	26.34
10/15/2009	26.34	25.56	29.1	28.31	26.73
10/15/2009	26.73	24.01	28.31	27.52	26.34
10/15/2009	27.12	24.01	27.52	27.91	25.56
10/15/2009	27.12	22.86	26.34	27.52	24.79
10/15/2009	27.12	24.01	26.73	27.52	25.17
10/15/2009	27.12	23.63	26.34	27.12	25.17
10/15/2009	26.73	23.24	26.34	26.73	25.17
10/15/2009	26.73	23.24	26.73	26.34	24.79
10/16/2009	26.34	22.86	26.73	26.34	24.4
10/16/2009	25.95	22.48	26.34	25.17	23.63
10/16/2009	25.95	22.48	26.73	25.95	23.63
10/16/2009	25.95	22.48	26.73	25.56	23.24
10/16/2009	26.34	22.09	26.34	25.56	23.63
10/16/2009	25.95	22.09	25.17	25.17	23.63
10/16/2009	25.56	21.33	24.4	24.79	23.24
10/16/2009	25.17	21.33	25.17	24.79	23.24
10/16/2009	24.79	20.19	24.79	24.79	23.24
10/16/2009	24.79	20.95	24.79	24.4	22.86
10/16/2009	25.17	20.95	24.01	24.01	22.48
10/16/2009	24.79	20.57	23.63	23.63	22.48
10/16/2009	24.79	20.95	23.24	23.63	22.48
10/16/2009	25.17	21.33	24.79	24.01	22.48
10/16/2009	24.79	21.33	25.17	24.4	22.86
10/16/2009	25.17	21.71	25.56	24.79	23.24
10/16/2009	25.56	22.48	25.95	25.17	23.63
10/16/2009	25.56	22.48	27.12	25.56	24.4
10/16/2009	25.56	22.86	26.73	25.95	24.4
10/16/2009	25.56	22.48	27.91	26.34	24.4
10/16/2009	25.95	22.09	28.31	26.34	24.79
10/16/2009	25.95	23.24	27.91	26.73	24.4
10/16/2009	25.95	22.86	27.91	26.73	24.01
10/16/2009	25.56	23.24	25.95	25.56	23.63
10/17/2009	25.95	23.24	27.91	26.73	24.01
10/17/2009	25.56	22.48	27.91	26.73	23.63
10/17/2009	25.17	22.48	27.91	26.73	23.63
10/17/2009	24.4	22.09	27.52	26.34	24.01
10/17/2009	24.4	21.71	27.52	26.34	23.63
10/17/2009	24.01	22.48	27.52	26.34	23.24
10/17/2009	23.63	22.48	27.52	26.34	22.86
10/17/2009	23.63	22.48	27.12	25.95	22.86
10/17/2009	23.63	22.09	27.12	25.95	22.48
10/17/2009	23.24	22.09	27.12	25.95	22.48
10/17/2009	23.24	21.71	27.12	25.95	22.86
10/17/2009	22.86	20.95	27.12	25.56	22.86
10/17/2009	22.86	21.71	27.12	25.56	22.48
10/17/2009	22.86	21.71	27.12	25.56	22.48
10/17/2009	22.86	21.71	27.52	25.56	22.48
10/17/2009	22.86	22.09	27.91	25.17	22.86
10/17/2009	23.24	22.09	28.31	25.56	23.24
10/17/2009	23.24	22.48	28.31	25.95	23.63
10/17/2009	22.09	22.09	27.91	25.95	23.63
10/17/2009	21.33	21.71	27.52	25.95	23.63
10/17/2009	22.86	21.71	26.73	26.34	22.86
10/17/2009	23.24	21.71	27.12	25.95	22.48
10/17/2009	22.86	22.09	27.52	26.34	22.86
10/17/2009	22.86	22.09	27.52	26.34	22.86
10/18/2009	22.48	21.71	27.52	26.34	22.48
10/18/2009	22.48	21.71	27.52	26.34	22.86
10/18/2009	22.48	21.71	27.52	26.34	22.48
10/18/2009	22.48	21.33	27.52	25.95	22.48
10/18/2009	22.09	21.33	27.52	26.34	22.48
10/18/2009	22.09	21.33	27.52	26.34	22.09
10/18/2009	22.09	21.33	27.52	25.95	22.09
10/18/2009	22.09	21.33	27.52	25.95	22.09
10/18/2009	22.09	21.33	27.12	25.95	21.71
10/18/2009	22.09	21.71	27.12	25.95	22.09
10/18/2009	22.09	21.71	27.12	25.95	22.48
10/18/2009	23.24	21.71	27.12	25.95	22.48
10/18/2009	23.63	21.33	27.52	25.95	23.63
10/18/2009	24.01	22.09	28.31	25.95	24.01
10/18/2009	23.63	22.48	28.7	26.34	24.4
10/18/2009	23.63	22.09	27.91	26.34	24.01
10/18/2009	23.63	22.09	26.73	25.56	23.63
10/18/2009	23.63	22.09	25.95	25.17	23.63
10/18/2009	23.63	21.71	25.17	25.17	23.63
10/18/2009	23.63	22.48	25.17	25.95	24.79
10/18/2009	23.63	22.09	27.12	26.73	25.17
10/18/2009	24.01	22.09	27.52	27.52	25.56
10/18/2009	24.01	21.71	27.91	27.91	25.56
10/18/2009	24.4	21.71	27.91	28.31	25.56
10/19/2009	24.4	21.33	27.91	28.31	25.56
10/19/2009	24.4	22.48	28.31	28.31	25.17
10/19/2009	24.4	22.86	28.7	28.31	24.79
10/19/2009	24.79	22.48	28.7	28.31	25.17
10/19/2009	24.79	22.86	28.31	28.31	25.17
10/19/2009	24.79	22.48	28.31	28.31	25.17
10/19/2009	24.79	22.48	27.91	28.31	24.79
10/19/2009	24.4	22.48	27.52	27.91	24.79
10/19/2009	24.79	22.86	26.73	27.52	25.17
10/19/2009	24.4	20.95	26.73	27.52	25.56
10/19/2009	24.4	21.33	27.52	27.52	25.95
10/19/2009	24.79	22.09	27.91	27.91	25.95
10/19/2009	25.17	22.86	28.31	28.7	26.34
10/19/2009	25.56	23.24	28.7	28.7	26.34
10/19/2009	25.56	23.63	29.5	29.1	26.73
10/19/2009	25.95	24.01	29.9	29.1	27.12
10/19/2009	25.95	24.4	30.31	29.5	27.52
10/19/2009	26.34	24.79	30.71	29.9	27.91
10/19/2009	26.34	24.79	31.12	29.9	27.91
10/19/2009	26.73	24.79	31.12	30.31	27.91
10/19/2009	26.73	24.4	30.71	30.31	28.31
10/19/2009	26.73	24.79	30.71	30.71	27.91
10/19/2009	27.12	25.17	30.71	30.71	27.91
10/19/2009	27.12	25.17	30.71	30.71	27.91
10/20/2009	27.52	24.4	30.31	30.71	27.91
10/20/2009	27.52	24.79	30.31	30.71	27.91
10/20/2009	27.52	24.79	30.31	30.31	27.52
10/20/2009	27.52	24.79	30.31	30.71	27.91
10/20/2009	27.52	24.79	30.31	30.71	27.91
10/20/2009	27.91	24.79	30.31	30.71	27.91
10/20/2009	27.91	24.79	29.9	30.71	27.91
10/20/2009	27.91	24.4	29.9	30.71	27.91
10/20/2009	27.52	24.79	29.1	29.9	27.91
10/20/2009	27.52	24.01	28.7	29.9	27.91
10/20/2009	27.12	24.79	29.9	29.9	28.31
10/20/2009	27.52	25.17	30.31	29.9	28.31
10/20/2009	27.91	25.56	30.71	30.71	28.31
10/20/2009	27.91	25.95	30.71	31.12	28.7
10/20/2009	27.91	26.34	31.12	31.12	29.1
10/20/2009	28.31	26.73	31.52	31.12	29.1
10/20/2009	28.31	26.34	31.93	31.52	29.5
10/20/2009	28.31	26.73	32.34	31.52	29.5
10/20/2009	28.31	26.73	32.34	31.93	29.9
10/20/2009	28.7	26.34	31.93	31.93	29.9
10/20/2009	28.7	26.34	31.93	31.93	29.5
10/20/2009	29.1	26.73	31.93	31.93	29.5
10/20/2009	29.1	26.73	31.52	31.93	29.5
10/20/2009	29.1	26.73	31.52	31.93	29.5
10/21/2009	29.1	26.73	31.52	31.93	29.5
10/21/2009	29.1	26.73	31.52	31.93	29.1
10/21/2009	29.1	26.34	31.52	31.93	29.5
